metal,source,freq,as_of_date,metric,value,unit,is_imputed,method,quality,quality_notes,load_run_id,raw_file,raw_checksum
COPPER,LME,D,2024-10-30,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-30,lme_delivered_out_mt,3925.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-30,lme_open_interest_mt,262550.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-30,lme_opening_mt,275300.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-31,lme_cancelled_mt,10825.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-31,lme_closing_mt,271375.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-31,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-31,lme_delivered_out_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-31,lme_open_interest_mt,260550.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-31,lme_opening_mt,271375.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-11-01,lme_cancelled_mt,11625.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-11-01,lme_closing_mt,273850.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-11-01,lme_delivered_in_mt,2725.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-11-01,lme_delivered_out_mt,250.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-11-01,lme_open_interest_mt,262225.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-11-01,lme_opening_mt,271375.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
