Date,Belgium_Antwerp_Opening_Stock,Germany_Hamburg_Opening_Stock,Hong Kong SAR_Hong Kong SAR_Opening_Stock,Italy_Leghorn_Opening_Stock,Italy_Trieste_Opening_Stock,Korea (South)_Busan_Opening_Stock,Korea (South)_Gwangyang_Opening_Stock,Korea (South)_Incheon_Opening_Stock,Malaysia_Johor_Opening_Stock,Malaysia_Port Klang_Opening_Stock,Netherlands_Moerdijk_Opening_Stock,Netherlands_Rotterdam_Opening_Stock,Netherlands_Vlissingen_Opening_Stock,Saudi Arabia_Jeddah_Opening_Stock,Singapore_Singapore_Opening_Stock,Spain_Barcelona_Opening_Stock,Spain_Bilbao_Opening_Stock,Sweden_Helsingborg_Opening_Stock,Taiwan_Kaohsiung_Opening_Stock,UAE_Dubai_Opening_Stock,UK_Hull_Opening_Stock,UK_Liverpool_Opening_Stock,USA_Baltimore_Opening_Stock,USA_Chicago_Opening_Stock,USA_Mobile_Opening_Stock,USA_New Orleans_Opening_Stock,Belgium_Antwerp_Delivered_In,Germany_Hamburg_Delivered_In,Hong Kong SAR_Hong Kong SAR_Delivered_In,Italy_Leghorn_Delivered_In,Italy_Trieste_Delivered_In,Korea (South)_Busan_Delivered_In,Korea (South)_Gwangyang_Delivered_In,Korea (South)_Incheon_Delivered_In,Malaysia_Johor_Delivered_In,Malaysia_Port Klang_Delivered_In,Netherlands_Moerdijk_Delivered_In,Netherlands_Rotterdam_Delivered_In,Netherlands_Vlissingen_Delivered_In,Saudi Arabia_Jeddah_Delivered_In,Singapore_Singapore_Delivered_In,Spain_Barcelona_Delivered_In,Spain_Bilbao_Delivered_In,Sweden_Helsingborg_Delivered_In,Taiwan_Kaohsiung_Delivered_In,UAE_Dubai_Delivered_In,UK_Hull_Delivered_In,UK_Liverpool_Delivered_In,USA_Baltimore_Delivered_In,USA_Chicago_Delivered_In,USA_Mobile_Delivered_In,USA_New Orleans_Delivered_In,Belgium_Antwerp_Delivered_Out,Germany_Hamburg_Delivered_Out,Hong Kong SAR_Hong Kong SAR_Delivered_Out,Italy_Leghorn_Delivered_Out,Italy_Trieste_Delivered_Out,Korea (South)_Busan_Delivered_Out,Korea (South)_Gwangyang_Delivered_Out,Korea (South)_Incheon_Delivered_Out,Malaysia_Johor_Delivered_Out,Malaysia_Port Klang_Delivered_Out,Netherlands_Moerdijk_Delivered_Out,Netherlands_Rotterdam_Delivered_Out,Netherlands_Vlissingen_Delivered_Out,Saudi Arabia_Jeddah_Delivered_Out,Singapore_Singapore_Delivered_Out,Spain_Barcelona_Delivered_Out,Spain_Bilbao_Delivered_Out,Sweden_Helsingborg_Delivered_Out,Taiwan_Kaohsiung_Delivered_Out,UAE_Dubai_Delivered_Out,UK_Hull_Delivered_Out,UK_Liverpool_Delivered_Out,USA_Baltimore_Delivered_Out,USA_Chicago_Delivered_Out,USA_Mobile_Delivered_Out,USA_New Orleans_Delivered_Out,Belgium_Antwerp_Closing_Stock,Germany_Hamburg_Closing_Stock,Hong Kong SAR_Hong Kong SAR_Closing_Stock,Italy_Leghorn_Closing_Stock,Italy_Trieste_Closing_Stock,Korea (South)_Busan_Closing_Stock,Korea (South)_Gwangyang_Closing_Stock,Korea (South)_Incheon_Closing_Stock,Malaysia_Johor_Closing_Stock,Malaysia_Port Klang_Closing_Stock,Netherlands_Moerdijk_Closing_Stock,Netherlands_Rotterdam_Closing_Stock,Netherlands_Vlissingen_Closing_Stock,Saudi Arabia_Jeddah_Closing_Stock,Singapore_Singapore_Closing_Stock,Spain_Barcelona_Closing_Stock,Spain_Bilbao_Closing_Stock,Sweden_Helsingborg_Closing_Stock,Taiwan_Kaohsiung_Closing_Stock,UAE_Dubai_Closing_Stock,UK_Hull_Closing_Stock,UK_Liverpool_Closing_Stock,USA_Baltimore_Closing_Stock,USA_Chicago_Closing_Stock,USA_Mobile_Closing_Stock,USA_New Orleans_Closing_Stock,Belgium_Antwerp_Open_Tonnage,Germany_Hamburg_Open_Tonnage,Hong Kong SAR_Hong Kong SAR_Open_Tonnage,Italy_Leghorn_Open_Tonnage,Italy_Trieste_Open_Tonnage,Korea (South)_Busan_Open_Tonnage,Korea (South)_Gwangyang_Open_Tonnage,Korea (South)_Incheon_Open_Tonnage,Malaysia_Johor_Open_Tonnage,Malaysia_Port Klang_Open_Tonnage,Netherlands_Moerdijk_Open_Tonnage,Netherlands_Rotterdam_Open_Tonnage,Netherlands_Vlissingen_Open_Tonnage,Saudi Arabia_Jeddah_Open_Tonnage,Singapore_Singapore_Open_Tonnage,Spain_Barcelona_Open_Tonnage,Spain_Bilbao_Open_Tonnage,Sweden_Helsingborg_Open_Tonnage,Taiwan_Kaohsiung_Open_Tonnage,UAE_Dubai_Open_Tonnage,UK_Hull_Open_Tonnage,UK_Liverpool_Open_Tonnage,USA_Baltimore_Open_Tonnage,USA_Chicago_Open_Tonnage,USA_Mobile_Open_Tonnage,USA_New Orleans_Open_Tonnage,Belgium_Antwerp_Cancelled_Tonnage,Germany_Hamburg_Cancelled_Tonnage,Hong Kong SAR_Hong Kong SAR_Cancelled_Tonnage,Italy_Leghorn_Cancelled_Tonnage,Italy_Trieste_Cancelled_Tonnage,Korea (South)_Busan_Cancelled_Tonnage,Korea (South)_Gwangyang_Cancelled_Tonnage,Korea (South)_Incheon_Cancelled_Tonnage,Malaysia_Johor_Cancelled_Tonnage,Malaysia_Port Klang_Cancelled_Tonnage,Netherlands_Moerdijk_Cancelled_Tonnage,Netherlands_Rotterdam_Cancelled_Tonnage,Netherlands_Vlissingen_Cancelled_Tonnage,Saudi Arabia_Jeddah_Cancelled_Tonnage,Singapore_Singapore_Cancelled_Tonnage,Spain_Barcelona_Cancelled_Tonnage,Spain_Bilbao_Cancelled_Tonnage,Sweden_Helsingborg_Cancelled_Tonnage,Taiwan_Kaohsiung_Cancelled_Tonnage,UAE_Dubai_Cancelled_Tonnage,UK_Hull_Cancelled_Tonnage,UK_Liverpool_Cancelled_Tonnage,USA_Baltimore_Cancelled_Tonnage,USA_Chicago_Cancelled_Tonnage,USA_Mobile_Cancelled_Tonnage,USA_New Orleans_Cancelled_Tonnage
20200624,0.0,2750.0,,0.0,8250.0,38425.0,0.0,50.0,200.0,2400.0,4550.0,90375.0,750.0,,1450.0,4125.0,14025.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,45550.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,,0.0,100.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,,0.0,8150.0,36925.0,0.0,50.0,200.0,2400.0,4550.0,90375.0,750.0,,1450.0,4125.0,14025.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,46750.0,0.0,200.0,,0.0,7525.0,325.0,0.0,50.0,25.0,25.0,4550.0,71700.0,75.0,,50.0,650.0,14025.0,0.0,675.0,0.0,275.0,800.0,0.0,25.0,25.0,12850.0,0.0,2550.0,,0.0,625.0,36600.0,0.0,0.0,175.0,2375.0,0.0,18675.0,675.0,,1400.0,3475.0,0.0,0.0,11250.0,0.0,0.0,0.0,0.0,100.0,0.0,33900.0
20200625,0.0,2750.0,,0.0,8150.0,36925.0,0.0,50.0,200.0,2400.0,4550.0,90375.0,750.0,,1450.0,4125.0,14025.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,46750.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,4500.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,,0.0,8125.0,32425.0,0.0,50.0,200.0,2400.0,4550.0,89675.0,750.0,,1450.0,3925.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,46750.0,0.0,200.0,,0.0,7525.0,325.0,0.0,50.0,25.0,25.0,4550.0,71700.0,75.0,,50.0,650.0,15475.0,0.0,675.0,0.0,275.0,800.0,0.0,25.0,25.0,12850.0,0.0,2550.0,,0.0,600.0,32100.0,0.0,0.0,175.0,2375.0,0.0,17975.0,675.0,,1400.0,3275.0,0.0,0.0,11250.0,0.0,0.0,0.0,0.0,100.0,0.0,33900.0
20200626,0.0,2750.0,,0.0,8125.0,32425.0,0.0,50.0,200.0,2400.0,4550.0,89675.0,750.0,,1450.0,3925.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,46750.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,,0.0,0.0,4425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,,0.0,8125.0,28000.0,0.0,50.0,200.0,2400.0,4550.0,90925.0,750.0,,1400.0,3725.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,48100.0,0.0,200.0,,0.0,7525.0,325.0,0.0,50.0,25.0,25.0,4550.0,67950.0,75.0,,50.0,650.0,15475.0,0.0,625.0,0.0,275.0,800.0,0.0,25.0,25.0,14200.0,0.0,2550.0,,0.0,600.0,27675.0,0.0,0.0,175.0,2375.0,0.0,22975.0,675.0,,1350.0,3075.0,0.0,0.0,11300.0,0.0,0.0,0.0,0.0,100.0,0.0,33900.0
20200629,0.0,2750.0,,0.0,8125.0,28000.0,0.0,50.0,200.0,2400.0,4550.0,90925.0,750.0,,1400.0,3725.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,48100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,,0.0,25.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,,0.0,8100.0,25100.0,0.0,50.0,200.0,2400.0,4550.0,90925.0,750.0,,1400.0,3475.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,48275.0,0.0,200.0,,0.0,6600.0,325.0,0.0,50.0,25.0,25.0,4550.0,67625.0,75.0,,50.0,525.0,15475.0,0.0,625.0,0.0,275.0,800.0,0.0,25.0,25.0,14375.0,0.0,2550.0,,0.0,1500.0,24775.0,0.0,0.0,175.0,2375.0,0.0,23300.0,675.0,,1350.0,2950.0,0.0,0.0,11300.0,0.0,0.0,0.0,0.0,100.0,0.0,33900.0
20200630,0.0,2750.0,,0.0,8100.0,25100.0,0.0,50.0,200.0,2400.0,4550.0,90925.0,750.0,,1400.0,3475.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,48275.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,75.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,2750.0,,0.0,8025.0,23600.0,0.0,50.0,200.0,2400.0,4550.0,90925.0,400.0,,1400.0,2525.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,47875.0,0.0,200.0,,0.0,6600.0,325.0,0.0,50.0,25.0,25.0,4550.0,67225.0,75.0,,50.0,0.0,15475.0,0.0,625.0,0.0,275.0,800.0,0.0,25.0,25.0,14375.0,0.0,2550.0,,0.0,1425.0,23275.0,0.0,0.0,175.0,2375.0,0.0,23700.0,325.0,,1350.0,2525.0,0.0,0.0,11300.0,0.0,0.0,0.0,0.0,100.0,0.0,33500.0
20200701,0.0,2750.0,,0.0,8025.0,23600.0,0.0,50.0,200.0,2400.0,4550.0,90925.0,400.0,,1400.0,2525.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,125.0,25.0,47875.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,650.0,0.0,2750.0,,0.0,8025.0,22100.0,0.0,50.0,200.0,2400.0,4550.0,90925.0,400.0,,1400.0,2075.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,100.0,25.0,47225.0,0.0,200.0,,0.0,6600.0,325.0,0.0,50.0,25.0,25.0,4550.0,67225.0,75.0,,50.0,0.0,15475.0,0.0,625.0,0.0,275.0,800.0,0.0,25.0,25.0,14375.0,0.0,2550.0,,0.0,1425.0,21775.0,0.0,0.0,175.0,2375.0,0.0,23700.0,325.0,,1350.0,2075.0,0.0,0.0,11300.0,0.0,0.0,0.0,0.0,75.0,0.0,32850.0
20200702,0.0,2750.0,,0.0,8025.0,22100.0,0.0,50.0,200.0,2400.0,4550.0,90925.0,400.0,,1400.0,2075.0,15475.0,0.0,11925.0,0.0,275.0,800.0,0.0,100.0,25.0,47225.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,,50.0,550.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,0.0,2750.0,,0.0,8025.0,20600.0,0.0,50.0,200.0,2400.0,4550.0,90450.0,400.0,,1350.0,1525.0,15475.0,0.0,11750.0,0.0,275.0,800.0,0.0,100.0,25.0,45650.0,0.0,200.0,,0.0,6600.0,325.0,0.0,50.0,25.0,25.0,4550.0,67225.0,75.0,,50.0,0.0,15475.0,0.0,625.0,0.0,275.0,800.0,0.0,25.0,25.0,14375.0,0.0,2550.0,,0.0,1425.0,20275.0,0.0,0.0,175.0,2375.0,0.0,23225.0,325.0,,1300.0,1525.0,0.0,0.0,11125.0,0.0,0.0,0.0,0.0,75.0,0.0,31275.0
20200703,0.0,2750.0,,0.0,8025.0,20600.0,0.0,50.0,200.0,2400.0,4550.0,90450.0,400.0,,1350.0,1525.0,15475.0,0.0,11750.0,0.0,275.0,800.0,0.0,100.0,25.0,45650.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,0.0,2750.0,,0.0,8025.0,14650.0,0.0,50.0,200.0,2400.0,4550.0,90450.0,400.0,,1350.0,1525.0,15475.0,0.0,10750.0,0.0,275.0,800.0,0.0,100.0,25.0,44075.0,0.0,0.0,,0.0,6600.0,325.0,0.0,50.0,25.0,25.0,4550.0,62550.0,75.0,,50.0,0.0,15475.0,0.0,875.0,0.0,275.0,800.0,0.0,25.0,25.0,14375.0,0.0,2750.0,,0.0,1425.0,14325.0,0.0,0.0,175.0,2375.0,0.0,27900.0,325.0,,1300.0,1525.0,0.0,0.0,9875.0,0.0,0.0,0.0,0.0,75.0,0.0,29700.0
20200706,0.0,2750.0,,0.0,8025.0,14650.0,0.0,50.0,200.0,2400.0,4550.0,90450.0,400.0,,1350.0,1525.0,15475.0,0.0,10750.0,0.0,275.0,800.0,0.0,100.0,25.0,44075.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,1775.0,0.0,,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,,0.0,8025.0,13150.0,0.0,50.0,200.0,2400.0,4550.0,88675.0,400.0,,1350.0,1525.0,15475.0,0.0,9300.0,0.0,275.0,800.0,0.0,100.0,25.0,46775.0,0.0,0.0,,0.0,6600.0,325.0,0.0,50.0,25.0,25.0,4550.0,57550.0,75.0,,50.0,0.0,15475.0,0.0,875.0,0.0,275.0,800.0,0.0,25.0,25.0,17075.0,0.0,2750.0,,0.0,1425.0,12825.0,0.0,0.0,175.0,2375.0,0.0,31125.0,325.0,,1300.0,1525.0,0.0,0.0,8425.0,0.0,0.0,0.0,0.0,75.0,0.0,29700.0
20200707,0.0,2750.0,,0.0,8025.0,13150.0,0.0,50.0,200.0,2400.0,4550.0,88675.0,400.0,,1350.0,1525.0,15475.0,0.0,9300.0,0.0,275.0,800.0,0.0,100.0,25.0,46775.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2050.0,0.0,2750.0,,0.0,8000.0,11650.0,0.0,50.0,200.0,2400.0,4550.0,88675.0,400.0,,1350.0,1325.0,15475.0,0.0,9300.0,0.0,275.0,800.0,0.0,75.0,25.0,44725.0,0.0,0.0,,0.0,6600.0,325.0,0.0,50.0,25.0,25.0,4550.0,52550.0,75.0,,50.0,0.0,15475.0,0.0,875.0,0.0,275.0,800.0,0.0,25.0,25.0,17075.0,0.0,2750.0,,0.0,1400.0,11325.0,0.0,0.0,175.0,2375.0,0.0,36125.0,325.0,,1300.0,1325.0,0.0,0.0,8425.0,0.0,0.0,0.0,0.0,50.0,0.0,27650.0
20200708,0.0,2750.0,,0.0,8000.0,11650.0,0.0,50.0,200.0,2400.0,4550.0,88675.0,400.0,,1350.0,1325.0,15475.0,0.0,9300.0,0.0,275.0,800.0,0.0,75.0,25.0,44725.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,,250.0,150.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,25.0,0.0,1800.0,0.0,2750.0,,0.0,8000.0,10150.0,0.0,50.0,200.0,2400.0,4550.0,87075.0,400.0,,1100.0,1175.0,15475.0,0.0,7800.0,0.0,275.0,800.0,0.0,50.0,25.0,42925.0,0.0,0.0,,0.0,6600.0,325.0,0.0,50.0,25.0,25.0,4550.0,48550.0,75.0,,50.0,0.0,15475.0,0.0,875.0,0.0,275.0,800.0,0.0,25.0,25.0,17075.0,0.0,2750.0,,0.0,1400.0,9825.0,0.0,0.0,175.0,2375.0,0.0,38525.0,325.0,,1050.0,1175.0,0.0,0.0,6925.0,0.0,0.0,0.0,0.0,25.0,0.0,25850.0
20200709,0.0,2750.0,,0.0,8000.0,10150.0,0.0,50.0,200.0,2400.0,4550.0,87075.0,400.0,,1100.0,1175.0,15475.0,0.0,7800.0,0.0,275.0,800.0,0.0,50.0,25.0,42925.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,1500.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,2750.0,,0.0,7975.0,8650.0,0.0,50.0,200.0,2400.0,4550.0,86225.0,400.0,,1100.0,1025.0,15475.0,0.0,7800.0,0.0,275.0,800.0,0.0,50.0,25.0,41325.0,0.0,0.0,,0.0,6600.0,175.0,0.0,50.0,25.0,25.0,4550.0,42500.0,75.0,,50.0,0.0,15475.0,0.0,875.0,0.0,275.0,800.0,0.0,25.0,25.0,17075.0,0.0,2750.0,,0.0,1375.0,8475.0,0.0,0.0,175.0,2375.0,0.0,43725.0,325.0,,1050.0,1025.0,0.0,0.0,6925.0,0.0,0.0,0.0,0.0,25.0,0.0,24250.0
20200710,0.0,2750.0,,0.0,7975.0,8650.0,0.0,50.0,200.0,2400.0,4550.0,86225.0,400.0,,1100.0,1025.0,15475.0,0.0,7800.0,0.0,275.0,800.0,0.0,50.0,25.0,41325.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1775.0,0.0,2750.0,,0.0,7975.0,7150.0,0.0,50.0,200.0,2400.0,4550.0,84775.0,400.0,,1100.0,625.0,15475.0,0.0,7800.0,0.0,275.0,800.0,0.0,25.0,25.0,39975.0,0.0,0.0,,0.0,6600.0,175.0,0.0,50.0,25.0,25.0,4450.0,42150.0,75.0,,50.0,0.0,15475.0,0.0,825.0,0.0,275.0,800.0,0.0,25.0,25.0,17500.0,0.0,2750.0,,0.0,1375.0,6975.0,0.0,0.0,175.0,2375.0,100.0,42625.0,325.0,,1050.0,625.0,0.0,0.0,6975.0,0.0,0.0,0.0,0.0,0.0,0.0,22475.0
20200713,0.0,2750.0,,0.0,7975.0,7150.0,0.0,50.0,200.0,2400.0,4550.0,84775.0,400.0,,1100.0,625.0,15475.0,0.0,7800.0,0.0,275.0,800.0,0.0,25.0,25.0,39975.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,,0.0,625.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,2750.0,,0.0,7975.0,5650.0,0.0,50.0,200.0,2400.0,4550.0,82925.0,400.0,,1100.0,0.0,15475.0,0.0,4750.0,0.0,275.0,800.0,0.0,25.0,25.0,38875.0,0.0,0.0,,0.0,6600.0,175.0,0.0,50.0,25.0,25.0,4450.0,42150.0,75.0,,50.0,0.0,15475.0,0.0,825.0,0.0,275.0,800.0,0.0,25.0,25.0,17950.0,0.0,2750.0,,0.0,1375.0,5475.0,0.0,0.0,175.0,2375.0,100.0,40775.0,325.0,,1050.0,0.0,0.0,0.0,3925.0,0.0,0.0,0.0,0.0,0.0,0.0,20925.0
20200714,0.0,2750.0,,0.0,7975.0,5650.0,0.0,50.0,200.0,2400.0,4550.0,82925.0,400.0,,1100.0,0.0,15475.0,0.0,4750.0,0.0,275.0,800.0,0.0,25.0,25.0,38875.0,0.0,0.0,,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925.0,0.0,975.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,1175.0,0.0,,575.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,1775.0,,0.0,7975.0,5150.0,0.0,50.0,200.0,2400.0,4550.0,81750.0,400.0,,525.0,0.0,15475.0,0.0,3975.0,0.0,275.0,800.0,0.0,25.0,25.0,41100.0,0.0,0.0,,0.0,6600.0,1175.0,0.0,50.0,25.0,25.0,4450.0,37150.0,75.0,,50.0,0.0,15475.0,0.0,825.0,0.0,275.0,800.0,0.0,25.0,25.0,34325.0,0.0,1775.0,,0.0,1375.0,3975.0,0.0,0.0,175.0,2375.0,100.0,44600.0,325.0,,475.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,6775.0
20200715,0.0,1775.0,,0.0,7975.0,5150.0,0.0,50.0,200.0,2400.0,4550.0,81750.0,400.0,,525.0,0.0,15475.0,0.0,3975.0,0.0,275.0,800.0,0.0,25.0,25.0,41100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,,0.0,0.0,1500.0,0.0,0.0,0.0,500.0,0.0,3625.0,325.0,,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,1200.0,,0.0,7975.0,3650.0,0.0,50.0,200.0,1900.0,4550.0,78125.0,75.0,,150.0,0.0,16475.0,0.0,3975.0,0.0,275.0,800.0,0.0,25.0,25.0,40350.0,0.0,0.0,,0.0,6600.0,175.0,0.0,50.0,25.0,25.0,4450.0,34650.0,75.0,,50.0,0.0,16475.0,0.0,825.0,0.0,275.0,800.0,0.0,25.0,25.0,34325.0,0.0,1200.0,,0.0,1375.0,3475.0,0.0,0.0,175.0,1875.0,100.0,43475.0,0.0,,100.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,6025.0
20200716,0.0,1200.0,,0.0,7975.0,3650.0,0.0,50.0,200.0,1900.0,4550.0,78125.0,75.0,,150.0,0.0,16475.0,0.0,3975.0,0.0,275.0,800.0,0.0,25.0,25.0,40350.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.0,0.0,450.0,,0.0,0.0,225.0,0.0,0.0,0.0,525.0,0.0,3400.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,750.0,,0.0,7975.0,3425.0,0.0,50.0,200.0,1375.0,4550.0,74725.0,75.0,,150.0,0.0,16475.0,0.0,3975.0,0.0,275.0,800.0,0.0,25.0,25.0,42500.0,0.0,0.0,,0.0,6525.0,175.0,0.0,50.0,25.0,25.0,4450.0,29650.0,75.0,,50.0,0.0,16475.0,0.0,675.0,0.0,275.0,800.0,0.0,25.0,25.0,34600.0,0.0,750.0,,0.0,1450.0,3250.0,0.0,0.0,175.0,1350.0,100.0,45075.0,0.0,,100.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,7900.0
